event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:16:rules_and_character_state:character_time_state,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a02f-f7cd-7fe2-811f-9671a08ae3c4,16,interaction-20a5c30461916aa0f145,S022-I0020,evento,rules_and_character_state,character_time_state,"[""call_3SvG0UhQUA8htfiodyXBeEVB""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1301504, ""input_tokens"": 1317354, ""output_tokens"": 5437, ""total_tokens"": 1322791, ""uncached_input_tokens_approx"": 15850}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:16:sidequest_authoring:opportunity_gate,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a02f-f7cd-7fe2-811f-9671a08ae3c4,16,interaction-20a5c30461916aa0f145,S022-I0020,evento,sidequest_authoring,opportunity_gate,"[""call_YAKY0zksmIYiFIqk5WKsbAgV"", ""call_3SvG0UhQUA8htfiodyXBeEVB""]","[""comando""]",nao,gate_neutro,sem_oportunidade,,,"[""command:sidequest_gate_sem_oportunidade""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1301504, ""input_tokens"": 1317354, ""output_tokens"": 5437, ""total_tokens"": 1322791, ""uncached_input_tokens_approx"": 15850}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 144611, ""input_tokens"": 146372, ""output_tokens"": 604, ""total_tokens"": 146977, ""uncached_input_tokens_approx"": 1761}}",3.0.4,1.0.0,3.0.0
ml2:16:sidequest_lifecycle:active_reassessment,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a02f-f7cd-7fe2-811f-9671a08ae3c4,16,interaction-20a5c30461916aa0f145,S022-I0020,evento,sidequest_lifecycle,active_reassessment,"[""call_YAKY0zksmIYiFIqk5WKsbAgV""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:active_sidequest_reassessment"", ""output:sidequests_ativas_task48"", ""output:sidequests_ativas:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1301504, ""input_tokens"": 1317354, ""output_tokens"": 5437, ""total_tokens"": 1322791, ""uncached_input_tokens_approx"": 15850}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 144611, ""input_tokens"": 146372, ""output_tokens"": 604, ""total_tokens"": 146976, ""uncached_input_tokens_approx"": 1761}}",3.0.4,1.0.0,3.0.0
ml2:16:sidequest_lifecycle:transactional_progress,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a02f-f7cd-7fe2-811f-9671a08ae3c4,16,interaction-20a5c30461916aa0f145,S022-I0020,evento,sidequest_lifecycle,transactional_progress,"[""call_3SvG0UhQUA8htfiodyXBeEVB""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:transactional_sidequest_progress"", ""output:progresso_sidequests:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1301504, ""input_tokens"": 1317354, ""output_tokens"": 5437, ""total_tokens"": 1322791, ""uncached_input_tokens_approx"": 15850}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:16:npc_continuity_and_social_behavior:presence_and_identity,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a02f-f7cd-7fe2-811f-9671a08ae3c4,16,interaction-20a5c30461916aa0f145,S022-I0020,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_YAKY0zksmIYiFIqk5WKsbAgV"", ""call_3SvG0UhQUA8htfiodyXBeEVB""]","[""comando""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1301504, ""input_tokens"": 1317354, ""output_tokens"": 5437, ""total_tokens"": 1322791, ""uncached_input_tokens_approx"": 15850}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 144612, ""input_tokens"": 146373, ""output_tokens"": 604, ""total_tokens"": 146977, ""uncached_input_tokens_approx"": 1761}}",3.0.4,1.0.0,3.0.0
ml2:16:npc_continuity_and_social_behavior:relationship_memory_reputation,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a02f-f7cd-7fe2-811f-9671a08ae3c4,16,interaction-20a5c30461916aa0f145,S022-I0020,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_YAKY0zksmIYiFIqk5WKsbAgV"", ""call_3SvG0UhQUA8htfiodyXBeEVB""]","[""comando"", ""output""]",indeterminada,consulta,continuidade_social_consultada,,,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1301504, ""input_tokens"": 1317354, ""output_tokens"": 5437, ""total_tokens"": 1322791, ""uncached_input_tokens_approx"": 15850}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:16:scene_world_projection:local_incidents,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a02f-f7cd-7fe2-811f-9671a08ae3c4,16,interaction-20a5c30461916aa0f145,S022-I0020,cena,scene_world_projection,local_incidents,"[""call_YAKY0zksmIYiFIqk5WKsbAgV"", ""call_3SvG0UhQUA8htfiodyXBeEVB""]","[""comando"", ""output""]",sim,gate_neutro,projecao_espacial_neutra,,,"[""command:spatial_trigger_transito_urbano"", ""output:spatial_projection_gate""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1301504, ""input_tokens"": 1317354, ""output_tokens"": 5437, ""total_tokens"": 1322791, ""uncached_input_tokens_approx"": 15850}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 144611, ""input_tokens"": 146373, ""output_tokens"": 604, ""total_tokens"": 146977, ""uncached_input_tokens_approx"": 1761}}",3.0.4,1.0.0,3.0.0
ml2:16:causal_narrative_routing:reactive_pressure_arbitration,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a02f-f7cd-7fe2-811f-9671a08ae3c4,16,interaction-20a5c30461916aa0f145,S022-I0020,turno,causal_narrative_routing,reactive_pressure_arbitration,"[""call_YAKY0zksmIYiFIqk5WKsbAgV""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:schema_pressao_narrativa"", ""output:pressao_narrativa:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1301504, ""input_tokens"": 1317354, ""output_tokens"": 5437, ""total_tokens"": 1322791, ""uncached_input_tokens_approx"": 15850}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 144612, ""input_tokens"": 146373, ""output_tokens"": 605, ""total_tokens"": 146977, ""uncached_input_tokens_approx"": 1762}}",3.0.4,1.0.0,3.0.0
ml2:17:context_and_memory:routed_context_access,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,turno,context_and_memory,routed_context_access,"[""call_xxXRvT7FMAM4vlBaQ4YFoDgi""]","[""output""]",sim,consulta,contexto_suficiente,,sim,"[""command:routed_context_l2""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 98976, ""input_tokens"": 100870, ""output_tokens"": 642, ""total_tokens"": 101512, ""uncached_input_tokens_approx"": 1894}}",3.0.4,1.0.1,3.0.0
ml2:17:context_and_memory:scene_and_durable_memory,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,turno,context_and_memory,scene_and_durable_memory,"[""call_lTXXihJILrHk4G5gFepenbQC""]","[""output""]",sim,efeito,memoria_persistida,memoria_persistida,sim,"[""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:17:context_and_memory:knowledge_layer_separation,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,turno,context_and_memory,knowledge_layer_separation,"[""call_xxXRvT7FMAM4vlBaQ4YFoDgi"", ""call_lTXXihJILrHk4G5gFepenbQC""]","[""comando"", ""output""]",sim,consulta,camada_consultada,,sim,"[""command:knowledge_layer_query"", ""output:knowledge_destinations""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:17:turn_and_session_orchestration:transactional_turn,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,turno,turn_and_session_orchestration,transactional_turn,"[""call_xpQXZ5UI48HUGbZv0TruI4jx"", ""call_lTXXihJILrHk4G5gFepenbQC""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 98976, ""input_tokens"": 100869, ""output_tokens"": 642, ""total_tokens"": 101512, ""uncached_input_tokens_approx"": 1893}}",3.0.4,1.0.1,3.0.0
ml2:17:turn_and_session_orchestration:idempotent_commit,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,turno,turn_and_session_orchestration,idempotent_commit,"[""call_lTXXihJILrHk4G5gFepenbQC""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:17:narrative_delivery:narrative_density,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 98976, ""input_tokens"": 100870, ""output_tokens"": 642, ""total_tokens"": 101512, ""uncached_input_tokens_approx"": 1894}}",3.0.4,1.0.1,3.0.0
ml2:17:narrative_delivery:diegetic_mechanics,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,turno,narrative_delivery,diegetic_mechanics,[],"[""resposta""]",sim,efeito,mecanica_exposta,mecanica_exposta,sim,"[""response:diegetic_mechanics""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:17:narrative_delivery:visible_closure,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:17:rules_and_character_state:rules_resolution,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,evento,rules_and_character_state,rules_resolution,"[""call_OyAonIZWSpGIN2vICgaFlONl""]","[""comando""]",sim,decisao,parametros_predefinidos,,sim,"[""command:cd_predefined""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 98976, ""input_tokens"": 100870, ""output_tokens"": 642, ""total_tokens"": 101512, ""uncached_input_tokens_approx"": 1894}}",3.0.4,1.0.0,3.0.0
ml2:17:rules_and_character_state:roll_execution,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,evento,rules_and_character_state,roll_execution,"[""call_OyAonIZWSpGIN2vICgaFlONl""]","[""comando"", ""output""]",sim,efeito,rolagem_resolvida,rolagem_resolvida,sim,"[""command:dice"", ""output:dice_result""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:17:rules_and_character_state:character_time_state,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,evento,rules_and_character_state,character_time_state,"[""call_lTXXihJILrHk4G5gFepenbQC""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:17:sidequest_authoring:opportunity_gate,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,evento,sidequest_authoring,opportunity_gate,"[""call_xpQXZ5UI48HUGbZv0TruI4jx"", ""call_lTXXihJILrHk4G5gFepenbQC""]","[""comando""]",nao,gate_neutro,sem_oportunidade,,,"[""command:sidequest_gate_sem_oportunidade""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 98976, ""input_tokens"": 100870, ""output_tokens"": 642, ""total_tokens"": 101512, ""uncached_input_tokens_approx"": 1894}}",3.0.4,1.0.0,3.0.0
ml2:17:sidequest_lifecycle:active_reassessment,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,evento,sidequest_lifecycle,active_reassessment,"[""call_xpQXZ5UI48HUGbZv0TruI4jx""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:active_sidequest_reassessment"", ""output:sidequests_ativas_task48"", ""output:sidequests_ativas:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 98976, ""input_tokens"": 100870, ""output_tokens"": 642, ""total_tokens"": 101512, ""uncached_input_tokens_approx"": 1894}}",3.0.4,1.0.0,3.0.0
ml2:17:sidequest_lifecycle:transactional_progress,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,evento,sidequest_lifecycle,transactional_progress,"[""call_lTXXihJILrHk4G5gFepenbQC""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:transactional_sidequest_progress"", ""output:progresso_sidequests:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:17:npc_continuity_and_social_behavior:social_initiative,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,cena,npc_continuity_and_social_behavior,social_initiative,"[""call_xpQXZ5UI48HUGbZv0TruI4jx"", ""call_lTXXihJILrHk4G5gFepenbQC""]","[""output""]",indeterminada,gate_neutro,silencio_ou_inelegibilidade_explicita,,,"[""output:iniciativa_social"", ""output:initiative_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 98976, ""input_tokens"": 100870, ""output_tokens"": 642, ""total_tokens"": 101512, ""uncached_input_tokens_approx"": 1894}}",3.0.4,1.0.0,3.0.0
ml2:17:npc_continuity_and_social_behavior:presence_and_identity,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_xpQXZ5UI48HUGbZv0TruI4jx"", ""call_lTXXihJILrHk4G5gFepenbQC""]","[""comando"", ""output""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor"", ""output:structured_npc_continuity""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:17:npc_continuity_and_social_behavior:relationship_memory_reputation,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_xpQXZ5UI48HUGbZv0TruI4jx"", ""call_lTXXihJILrHk4G5gFepenbQC""]","[""comando"", ""output""]",indeterminada,efeito,fato_social_persistido,memoria_social_persistida,sim,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:17:causal_narrative_routing:reactive_pressure_arbitration,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a038-8a24-74f3-8bb2-96c9d7c32d43,17,interaction-4bae8b244c8e39e822b7,S022-I0021,turno,causal_narrative_routing,reactive_pressure_arbitration,"[""call_xpQXZ5UI48HUGbZv0TruI4jx""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:schema_pressao_narrativa"", ""output:pressao_narrativa:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 791808, ""input_tokens"": 806959, ""output_tokens"": 5137, ""total_tokens"": 812096, ""uncached_input_tokens_approx"": 15151}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 98976, ""input_tokens"": 100870, ""output_tokens"": 643, ""total_tokens"": 101512, ""uncached_input_tokens_approx"": 1894}}",3.0.4,1.0.0,3.0.0
