event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:5:narrative_delivery:diegetic_mechanics,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,turno,narrative_delivery,diegetic_mechanics,[],"[""resposta""]",sim,efeito,mecanica_exposta,mecanica_exposta,sim,"[""response:diegetic_mechanics""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:5:narrative_delivery:visible_closure,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:5:rules_and_character_state:rules_resolution,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,evento,rules_and_character_state,rules_resolution,"[""call_OL2BmHEieGb1yrYBk4OZuyjT""]","[""comando""]",sim,decisao,parametros_predefinidos,,sim,"[""command:cd_predefined""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 83755, ""input_tokens"": 87304, ""output_tokens"": 1169, ""total_tokens"": 88472, ""uncached_input_tokens_approx"": 3549}}",4.6.0,1.0.1,4.0.0
ml2:5:rules_and_character_state:roll_execution,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,evento,rules_and_character_state,roll_execution,"[""call_OL2BmHEieGb1yrYBk4OZuyjT""]","[""comando"", ""output""]",sim,decisao,indeterminado,,nao,"[""command:dice"", ""output:dice_result""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.1,4.0.0
ml2:5:rules_and_character_state:character_time_state,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,evento,rules_and_character_state,character_time_state,"[""call_EbNgf56EDwDL6W9JQkxfd1TN""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.1,4.0.0
ml2:5:sidequest_authoring:opportunity_gate,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,evento,sidequest_authoring,opportunity_gate,"[""call_JIBL3FyZfEDHNpmk9LQDWl8R""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 83754, ""input_tokens"": 87303, ""output_tokens"": 1168, ""total_tokens"": 88472, ""uncached_input_tokens_approx"": 3549}}",4.6.0,2.0.1,4.0.0
ml2:5:npc_continuity_and_social_behavior:presence_and_identity,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_JIBL3FyZfEDHNpmk9LQDWl8R""]","[""comando""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 83755, ""input_tokens"": 87304, ""output_tokens"": 1169, ""total_tokens"": 88472, ""uncached_input_tokens_approx"": 3549}}",4.6.0,1.1.0,4.0.0
ml2:5:npc_continuity_and_social_behavior:relationship_memory_reputation,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_JIBL3FyZfEDHNpmk9LQDWl8R""]","[""comando""]",indeterminada,consulta,continuidade_social_consultada,,,"[""command:npc_memory_projection""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.1.0,4.0.0
ml2:6:context_and_memory:routed_context_access,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf8-cc9b-77b2-b26b-2bec85bc42f8,6,interaction-33246d7d6794eb0938d2,S024-I0006,turno,context_and_memory,routed_context_access,"[""call_BEl29QaN3gTSATl8SypjnYwj"", ""call_EohgOIjzJL2B0QjsQzRGlBf9"", ""call_hitfd4wiLfbbPgO5n5npOCby"", ""call_pc4RYqISSiJZFWwSYPooZE7Q""]","[""comando""]",sim,consulta,acesso_cru_sem_justificativa,,nao,"[""command:raw_read""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 793472, ""input_tokens"": 807604, ""output_tokens"": 5421, ""total_tokens"": 813025, ""uncached_input_tokens_approx"": 14132}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 132246, ""input_tokens"": 134601, ""output_tokens"": 904, ""total_tokens"": 135505, ""uncached_input_tokens_approx"": 2356}}",4.6.0,1.0.2,4.0.0
ml2:6:turn_and_session_orchestration:transactional_turn,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf8-cc9b-77b2-b26b-2bec85bc42f8,6,interaction-33246d7d6794eb0938d2,S024-I0006,turno,turn_and_session_orchestration,transactional_turn,"[""call_6pern1aXZTl7vuM0JC5PbMWN"", ""call_bz9CRlqVQZ7E0BYGFOW4qvBE""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 793472, ""input_tokens"": 807604, ""output_tokens"": 5421, ""total_tokens"": 813025, ""uncached_input_tokens_approx"": 14132}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 132245, ""input_tokens"": 134600, ""output_tokens"": 903, ""total_tokens"": 135504, ""uncached_input_tokens_approx"": 2355}}",4.6.0,1.0.2,4.0.0
ml2:6:turn_and_session_orchestration:idempotent_commit,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf8-cc9b-77b2-b26b-2bec85bc42f8,6,interaction-33246d7d6794eb0938d2,S024-I0006,turno,turn_and_session_orchestration,idempotent_commit,"[""call_bz9CRlqVQZ7E0BYGFOW4qvBE""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 793472, ""input_tokens"": 807604, ""output_tokens"": 5421, ""total_tokens"": 813025, ""uncached_input_tokens_approx"": 14132}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:6:narrative_delivery:narrative_density,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf8-cc9b-77b2-b26b-2bec85bc42f8,6,interaction-33246d7d6794eb0938d2,S024-I0006,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 793472, ""input_tokens"": 807604, ""output_tokens"": 5421, ""total_tokens"": 813025, ""uncached_input_tokens_approx"": 14132}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 132246, ""input_tokens"": 134601, ""output_tokens"": 904, ""total_tokens"": 135504, ""uncached_input_tokens_approx"": 2356}}",4.6.0,1.0.2,4.0.0
ml2:6:narrative_delivery:visible_closure,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf8-cc9b-77b2-b26b-2bec85bc42f8,6,interaction-33246d7d6794eb0938d2,S024-I0006,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 793472, ""input_tokens"": 807604, ""output_tokens"": 5421, ""total_tokens"": 813025, ""uncached_input_tokens_approx"": 14132}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:6:rules_and_character_state:character_time_state,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf8-cc9b-77b2-b26b-2bec85bc42f8,6,interaction-33246d7d6794eb0938d2,S024-I0006,evento,rules_and_character_state,character_time_state,"[""call_bz9CRlqVQZ7E0BYGFOW4qvBE""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 793472, ""input_tokens"": 807604, ""output_tokens"": 5421, ""total_tokens"": 813025, ""uncached_input_tokens_approx"": 14132}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 132245, ""input_tokens"": 134601, ""output_tokens"": 903, ""total_tokens"": 135504, ""uncached_input_tokens_approx"": 2355}}",4.6.0,1.0.1,4.0.0
ml2:6:sidequest_authoring:opportunity_gate,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf8-cc9b-77b2-b26b-2bec85bc42f8,6,interaction-33246d7d6794eb0938d2,S024-I0006,evento,sidequest_authoring,opportunity_gate,"[""call_6pern1aXZTl7vuM0JC5PbMWN""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 793472, ""input_tokens"": 807604, ""output_tokens"": 5421, ""total_tokens"": 813025, ""uncached_input_tokens_approx"": 14132}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 132245, ""input_tokens"": 134600, ""output_tokens"": 903, ""total_tokens"": 135504, ""uncached_input_tokens_approx"": 2355}}",4.6.0,2.0.1,4.0.0
ml2:6:npc_continuity_and_social_behavior:presence_and_identity,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf8-cc9b-77b2-b26b-2bec85bc42f8,6,interaction-33246d7d6794eb0938d2,S024-I0006,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_6pern1aXZTl7vuM0JC5PbMWN""]","[""comando""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 793472, ""input_tokens"": 807604, ""output_tokens"": 5421, ""total_tokens"": 813025, ""uncached_input_tokens_approx"": 14132}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 132245, ""input_tokens"": 134601, ""output_tokens"": 904, ""total_tokens"": 135504, ""uncached_input_tokens_approx"": 2355}}",4.6.0,1.1.0,4.0.0
ml2:6:npc_continuity_and_social_behavior:relationship_memory_reputation,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf8-cc9b-77b2-b26b-2bec85bc42f8,6,interaction-33246d7d6794eb0938d2,S024-I0006,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_6pern1aXZTl7vuM0JC5PbMWN""]","[""comando""]",indeterminada,consulta,continuidade_social_consultada,,,"[""command:npc_memory_projection""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 793472, ""input_tokens"": 807604, ""output_tokens"": 5421, ""total_tokens"": 813025, ""uncached_input_tokens_approx"": 14132}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.1.0,4.0.0
ml2:7:context_and_memory:routed_context_access,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,turno,context_and_memory,routed_context_access,[],"[""resposta""]",sim,consulta,contexto_l0_suficiente,,sim,"[""turn:l0_context_sufficient""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 54784, ""input_tokens"": 56220, ""output_tokens"": 653, ""total_tokens"": 56873, ""uncached_input_tokens_approx"": 1436}}",4.6.0,1.0.2,4.0.0
ml2:7:turn_and_session_orchestration:transactional_turn,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,turno,turn_and_session_orchestration,transactional_turn,"[""call_tgNLsNBuj2HNZi08lBX2U7pH"", ""call_Fzivb7Bx2CyxKwhipjRLhErq""]","[""comando"", ""output"", ""ticket""]",sim,decisao,correlacao_de_ticket_divergente,,nao,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 54784, ""input_tokens"": 56219, ""output_tokens"": 653, ""total_tokens"": 56872, ""uncached_input_tokens_approx"": 1435}}",4.6.0,1.0.2,4.0.0
ml2:7:turn_and_session_orchestration:idempotent_commit,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,turno,turn_and_session_orchestration,idempotent_commit,"[""call_Fzivb7Bx2CyxKwhipjRLhErq""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:7:narrative_delivery:narrative_density,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 54784, ""input_tokens"": 56220, ""output_tokens"": 653, ""total_tokens"": 56873, ""uncached_input_tokens_approx"": 1436}}",4.6.0,1.0.2,4.0.0
ml2:7:narrative_delivery:visible_closure,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:7:rules_and_character_state:character_time_state,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,evento,rules_and_character_state,character_time_state,"[""call_Fzivb7Bx2CyxKwhipjRLhErq""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 54784, ""input_tokens"": 56219, ""output_tokens"": 653, ""total_tokens"": 56872, ""uncached_input_tokens_approx"": 1435}}",4.6.0,1.0.1,4.0.0
ml2:7:sidequest_authoring:opportunity_gate,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,evento,sidequest_authoring,opportunity_gate,"[""call_tgNLsNBuj2HNZi08lBX2U7pH""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 54784, ""input_tokens"": 56219, ""output_tokens"": 653, ""total_tokens"": 56872, ""uncached_input_tokens_approx"": 1435}}",4.6.0,2.0.1,4.0.0
ml2:7:npc_continuity_and_social_behavior:social_initiative,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,cena,npc_continuity_and_social_behavior,social_initiative,"[""call_tgNLsNBuj2HNZi08lBX2U7pH""]","[""output""]",indeterminada,gate_neutro,silencio_ou_inelegibilidade_explicita,,,"[""output:iniciativa_social"", ""output:initiative_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 54784, ""input_tokens"": 56219, ""output_tokens"": 653, ""total_tokens"": 56872, ""uncached_input_tokens_approx"": 1435}}",4.6.0,1.1.0,4.0.0
ml2:7:npc_continuity_and_social_behavior:presence_and_identity,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_tgNLsNBuj2HNZi08lBX2U7pH""]","[""comando"", ""output""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor"", ""output:structured_npc_continuity""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.1.0,4.0.0
ml2:7:npc_continuity_and_social_behavior:relationship_memory_reputation,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aafd-6709-7bb0-8649-163a98e06ed6,7,interaction-8d5c97935c08a57af14a,S024-I0007,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_tgNLsNBuj2HNZi08lBX2U7pH""]","[""comando""]",indeterminada,consulta,continuidade_social_consultada,,,"[""command:npc_memory_projection""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 328704, ""input_tokens"": 337316, ""output_tokens"": 3918, ""total_tokens"": 341234, ""uncached_input_tokens_approx"": 8612}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.1.0,4.0.0
