event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:10:narrative_delivery:narrative_density,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ad-e71d-7820-9a62-b958dd4e8176,10,interaction-d8277465de8ea4a8abe8,S023-I0019,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 966144, ""input_tokens"": 1002114, ""output_tokens"": 7412, ""total_tokens"": 1009526, ""uncached_input_tokens_approx"": 35970}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 138021, ""input_tokens"": 143159, ""output_tokens"": 1059, ""total_tokens"": 144218, ""uncached_input_tokens_approx"": 5139}}",4.2.0,1.0.2,4.0.0
ml2:10:narrative_delivery:visible_closure,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ad-e71d-7820-9a62-b958dd4e8176,10,interaction-d8277465de8ea4a8abe8,S023-I0019,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 966144, ""input_tokens"": 1002114, ""output_tokens"": 7412, ""total_tokens"": 1009526, ""uncached_input_tokens_approx"": 35970}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:10:rules_and_character_state:character_time_state,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ad-e71d-7820-9a62-b958dd4e8176,10,interaction-d8277465de8ea4a8abe8,S023-I0019,evento,rules_and_character_state,character_time_state,"[""call_szFi019zAWc8i2Cn6OSQ7us6""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 966144, ""input_tokens"": 1002114, ""output_tokens"": 7412, ""total_tokens"": 1009526, ""uncached_input_tokens_approx"": 35970}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 138021, ""input_tokens"": 143159, ""output_tokens"": 1059, ""total_tokens"": 144218, ""uncached_input_tokens_approx"": 5139}}",4.2.0,1.0.1,4.0.0
ml2:10:sidequest_authoring:opportunity_gate,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ad-e71d-7820-9a62-b958dd4e8176,10,interaction-d8277465de8ea4a8abe8,S023-I0019,evento,sidequest_authoring,opportunity_gate,"[""call_AowVd8xBXS48P4UVl1RsSArk"", ""call_AyqFMRVqn60VaNxPEBS7VYeN"", ""call_KPfpB5EJq9KHLZFyTN0LuNr2"", ""call_he82vFrrOoB5kRWdhXnh3iSc""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 966144, ""input_tokens"": 1002114, ""output_tokens"": 7412, ""total_tokens"": 1009526, ""uncached_input_tokens_approx"": 35970}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 138020, ""input_tokens"": 143159, ""output_tokens"": 1059, ""total_tokens"": 144218, ""uncached_input_tokens_approx"": 5138}}",4.2.0,2.0.1,4.0.0
ml2:10:npc_continuity_and_social_behavior:social_initiative,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ad-e71d-7820-9a62-b958dd4e8176,10,interaction-d8277465de8ea4a8abe8,S023-I0019,cena,npc_continuity_and_social_behavior,social_initiative,"[""call_AyqFMRVqn60VaNxPEBS7VYeN"", ""call_AowVd8xBXS48P4UVl1RsSArk"", ""call_KPfpB5EJq9KHLZFyTN0LuNr2""]","[""comando"", ""output""]",indeterminada,decisao,iniciativa_avaliada,,,"[""output:iniciativa_social"", ""command:initiative_interlocutor"", ""output:initiative_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 966144, ""input_tokens"": 1002114, ""output_tokens"": 7412, ""total_tokens"": 1009526, ""uncached_input_tokens_approx"": 35970}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 138021, ""input_tokens"": 143159, ""output_tokens"": 1059, ""total_tokens"": 144218, ""uncached_input_tokens_approx"": 5139}}",4.2.0,1.1.0,4.0.0
ml2:10:npc_continuity_and_social_behavior:presence_and_identity,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ad-e71d-7820-9a62-b958dd4e8176,10,interaction-d8277465de8ea4a8abe8,S023-I0019,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_6gMQ1VkwwDamzwxjweMCBhff"", ""call_AowVd8xBXS48P4UVl1RsSArk"", ""call_vk3QO8hjXeat2CdCTKU5xA71"", ""call_AyqFMRVqn60VaNxPEBS7VYeN"", ""call_KPfpB5EJq9KHLZFyTN0LuNr2"", ""call_he82vFrrOoB5kRWdhXnh3iSc""]","[""comando"", ""output""]",indeterminada,decisao,contexto_npc_observado,,,"[""output:structured_npc_continuity"", ""command:scene_cast_or_interlocutor""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 966144, ""input_tokens"": 1002114, ""output_tokens"": 7412, ""total_tokens"": 1009526, ""uncached_input_tokens_approx"": 35970}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.1.0,4.0.0
ml2:10:npc_continuity_and_social_behavior:relationship_memory_reputation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ad-e71d-7820-9a62-b958dd4e8176,10,interaction-d8277465de8ea4a8abe8,S023-I0019,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_AowVd8xBXS48P4UVl1RsSArk"", ""call_AyqFMRVqn60VaNxPEBS7VYeN"", ""call_KPfpB5EJq9KHLZFyTN0LuNr2"", ""call_he82vFrrOoB5kRWdhXnh3iSc"", ""call_szFi019zAWc8i2Cn6OSQ7us6""]","[""comando"", ""output""]",indeterminada,efeito,fato_social_persistido,memoria_social_persistida,sim,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 966144, ""input_tokens"": 1002114, ""output_tokens"": 7412, ""total_tokens"": 1009526, ""uncached_input_tokens_approx"": 35970}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.1.0,4.0.0
ml2:10:world_boundary_resolution:pending_batch_resolution,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ad-e71d-7820-9a62-b958dd4e8176,10,interaction-d8277465de8ea4a8abe8,S023-I0019,fronteira,world_boundary_resolution,pending_batch_resolution,"[""call_vk3QO8hjXeat2CdCTKU5xA71"", ""call_xS7D7zp4vv8ipp9YkYW00sQQ""]","[""comando"", ""output""]",indeterminada,gate_neutro,resultado_neutro,,,"[""comando:batch_world_boundary"", ""output:lote_id"", ""output:frn1.""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 966144, ""input_tokens"": 1002114, ""output_tokens"": 7412, ""total_tokens"": 1009526, ""uncached_input_tokens_approx"": 35970}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 138020, ""input_tokens"": 143159, ""output_tokens"": 1058, ""total_tokens"": 144218, ""uncached_input_tokens_approx"": 5138}}",4.2.0,1.0.1,4.0.0
ml2:11:context_and_memory:routed_context_access,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,turno,context_and_memory,routed_context_access,[],"[""resposta""]",sim,consulta,contexto_l0_suficiente,,sim,"[""turn:l0_context_sufficient""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 81573, ""input_tokens"": 83531, ""output_tokens"": 809, ""total_tokens"": 84340, ""uncached_input_tokens_approx"": 1959}}",4.2.0,1.0.2,4.0.0
ml2:11:context_and_memory:scene_and_durable_memory,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,turno,context_and_memory,scene_and_durable_memory,"[""call_vCpJyj2jE5ONQLZTwUgHvWRh""]","[""output""]",sim,efeito,memoria_persistida,memoria_persistida,sim,"[""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:11:context_and_memory:knowledge_layer_separation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,turno,context_and_memory,knowledge_layer_separation,"[""call_vCpJyj2jE5ONQLZTwUgHvWRh""]","[""output""]",sim,consulta,camadas_preservadas,,sim,"[""output:knowledge_destinations""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:11:turn_and_session_orchestration:transactional_turn,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,turno,turn_and_session_orchestration,transactional_turn,"[""call_Iz18DAs6mwIW3UNi3NSFSUEq"", ""call_C3tDoZnx0PcyauatDExsYAhn"", ""call_vCpJyj2jE5ONQLZTwUgHvWRh""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 81572, ""input_tokens"": 83531, ""output_tokens"": 809, ""total_tokens"": 84339, ""uncached_input_tokens_approx"": 1958}}",4.2.0,1.0.2,4.0.0
ml2:11:turn_and_session_orchestration:idempotent_commit,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,turno,turn_and_session_orchestration,idempotent_commit,"[""call_vCpJyj2jE5ONQLZTwUgHvWRh""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:11:narrative_delivery:narrative_density,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 81573, ""input_tokens"": 83531, ""output_tokens"": 809, ""total_tokens"": 84340, ""uncached_input_tokens_approx"": 1959}}",4.2.0,1.0.2,4.0.0
ml2:11:narrative_delivery:visible_closure,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:11:rules_and_character_state:character_time_state,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,evento,rules_and_character_state,character_time_state,"[""call_vCpJyj2jE5ONQLZTwUgHvWRh""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 81573, ""input_tokens"": 83531, ""output_tokens"": 809, ""total_tokens"": 84340, ""uncached_input_tokens_approx"": 1958}}",4.2.0,1.0.1,4.0.0
ml2:11:sidequest_authoring:opportunity_gate,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,evento,sidequest_authoring,opportunity_gate,"[""call_Iz18DAs6mwIW3UNi3NSFSUEq"", ""call_C3tDoZnx0PcyauatDExsYAhn""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 81572, ""input_tokens"": 83531, ""output_tokens"": 809, ""total_tokens"": 84340, ""uncached_input_tokens_approx"": 1958}}",4.2.0,2.0.1,4.0.0
ml2:11:npc_continuity_and_social_behavior:presence_and_identity,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_Iz18DAs6mwIW3UNi3NSFSUEq"", ""call_xMbcbED9oSwulQO0Do4dKg4i"", ""call_C3tDoZnx0PcyauatDExsYAhn""]","[""comando"", ""output""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor"", ""output:structured_npc_continuity""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 81573, ""input_tokens"": 83531, ""output_tokens"": 809, ""total_tokens"": 84340, ""uncached_input_tokens_approx"": 1958}}",4.2.0,1.1.0,4.0.0
ml2:11:npc_continuity_and_social_behavior:relationship_memory_reputation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_Iz18DAs6mwIW3UNi3NSFSUEq"", ""call_C3tDoZnx0PcyauatDExsYAhn"", ""call_vCpJyj2jE5ONQLZTwUgHvWRh""]","[""comando"", ""output""]",indeterminada,efeito,fato_social_persistido,memoria_social_persistida,sim,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.1.0,4.0.0
ml2:11:world_boundary_resolution:pending_batch_resolution,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5b3-4a40-70b2-964d-1e236088b778,11,interaction-29374f13df266ebcf5eb,S023-I0020,fronteira,world_boundary_resolution,pending_batch_resolution,"[""call_xMbcbED9oSwulQO0Do4dKg4i"", ""call_5TXOuc9Dppd4a6XPUzydSk6v""]","[""comando"", ""output""]",indeterminada,gate_neutro,resultado_neutro,,,"[""comando:batch_world_boundary"", ""output:lote_id"", ""output:frn1.""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 571008, ""input_tokens"": 584716, ""output_tokens"": 5662, ""total_tokens"": 590378, ""uncached_input_tokens_approx"": 13708}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 81572, ""input_tokens"": 83530, ""output_tokens"": 808, ""total_tokens"": 84339, ""uncached_input_tokens_approx"": 1958}}",4.2.0,1.0.1,4.0.0
ml2:12:context_and_memory:routed_context_access,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5c1-561e-7d33-a5c3-a6f762e91033,12,interaction-5e2181a80ca7a1e7a668,S023-I0021,turno,context_and_memory,routed_context_access,"[""call_EKhnhWkpAYlIR3K4bUMlxaeC""]","[""comando""]",sim,consulta,acesso_cru_sem_justificativa,,nao,"[""command:raw_read""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1120512, ""input_tokens"": 1144517, ""output_tokens"": 9817, ""total_tokens"": 1154334, ""uncached_input_tokens_approx"": 24005}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 186752, ""input_tokens"": 190753, ""output_tokens"": 1637, ""total_tokens"": 192389, ""uncached_input_tokens_approx"": 4001}}",4.2.0,1.0.2,4.0.0
ml2:12:context_and_memory:scene_and_durable_memory,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5c1-561e-7d33-a5c3-a6f762e91033,12,interaction-5e2181a80ca7a1e7a668,S023-I0021,turno,context_and_memory,scene_and_durable_memory,"[""call_bVOmGeLfj65Ior5QRhZcTbRA"", ""call_U4j12mUBAFPMYAVyzamra5le""]","[""comando"", ""output""]",sim,efeito,memoria_persistida,memoria_persistida,sim,"[""command:durable_memory_declared"", ""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1120512, ""input_tokens"": 1144517, ""output_tokens"": 9817, ""total_tokens"": 1154334, ""uncached_input_tokens_approx"": 24005}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:12:context_and_memory:knowledge_layer_separation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5c1-561e-7d33-a5c3-a6f762e91033,12,interaction-5e2181a80ca7a1e7a668,S023-I0021,turno,context_and_memory,knowledge_layer_separation,"[""call_HdBSVh2imGr2VX4dxRpP5r1S"", ""call_icobGniXrtRbcXJKRkuUDsaR"", ""call_U4j12mUBAFPMYAVyzamra5le""]","[""comando"", ""output""]",sim,consulta,camada_consultada,,sim,"[""command:knowledge_layer_query"", ""output:knowledge_destinations""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1120512, ""input_tokens"": 1144517, ""output_tokens"": 9817, ""total_tokens"": 1154334, ""uncached_input_tokens_approx"": 24005}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:12:turn_and_session_orchestration:transactional_turn,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5c1-561e-7d33-a5c3-a6f762e91033,12,interaction-5e2181a80ca7a1e7a668,S023-I0021,turno,turn_and_session_orchestration,transactional_turn,"[""call_icobGniXrtRbcXJKRkuUDsaR"", ""call_bVOmGeLfj65Ior5QRhZcTbRA"", ""call_S1AzEhSq53CQXWugFnOjmkoq"", ""call_U4j12mUBAFPMYAVyzamra5le""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1120512, ""input_tokens"": 1144517, ""output_tokens"": 9817, ""total_tokens"": 1154334, ""uncached_input_tokens_approx"": 24005}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 186752, ""input_tokens"": 190752, ""output_tokens"": 1636, ""total_tokens"": 192389, ""uncached_input_tokens_approx"": 4000}}",4.2.0,1.0.2,4.0.0
ml2:12:turn_and_session_orchestration:idempotent_commit,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5c1-561e-7d33-a5c3-a6f762e91033,12,interaction-5e2181a80ca7a1e7a668,S023-I0021,turno,turn_and_session_orchestration,idempotent_commit,"[""call_U4j12mUBAFPMYAVyzamra5le""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1120512, ""input_tokens"": 1144517, ""output_tokens"": 9817, ""total_tokens"": 1154334, ""uncached_input_tokens_approx"": 24005}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
